user_id,full_name,email,phone,pan_number,aadhaar_last4,role,mfa_enabled,kyc_status,city,state,created_at,last_login,status
9303,Vrinda Rajan,user9303@sipdemo.com,9954108927,UQGCI9825C,6906,INVESTOR,True,VERIFIED,Agra,Uttar Pradesh,2026-05-22 23:03:18,2028-05-21 23:03:18,INACTIVE
9304,Odika Chaudhary,user9304@sipdemo.com,9165676598,KZRHG5598S,2303,INVESTOR,True,VERIFIED,Bhubaneswar,Odisha,2022-09-29 01:46:49,2026-04-06 01:46:49,ACTIVE
9305,Janani Suri,user9305@sipdemo.com,9809567955,IBOIQ2055P,2377,INVESTOR,True,VERIFIED,New Delhi,Delhi,2025-11-17 22:03:32,2029-01-16 22:03:32,ACTIVE
9306,Jagat Thaman,user9306@sipdemo.com,9678932750,ZURPZ5423Q,6774,INVESTOR,False,VERIFIED,Lucknow,Uttar Pradesh,2022-09-23 00:10:15,2024-03-19 00:10:15,ACTIVE
9307,Yamini Iyengar,user9307@sipdemo.com,9218371913,ZIYIN7161C,6252,INVESTOR,False,VERIFIED,Mysuru,Karnataka,2025-02-27 08:42:20,2027-02-26 08:42:20,ACTIVE
9308,Balhaar Vasa,user9308@sipdemo.com,9783332682,SPSYP6259D,1117,INVESTOR,True,VERIFIED,Warangal,Telangana,2024-04-29 08:02:13,2027-02-12 08:02:13,ACTIVE
9309,Arya Dhaliwal,user9309@sipdemo.com,9655969991,FBDLD3120I,2193,INVESTOR,True,VERIFIED,New Delhi,Delhi,2022-07-27 10:38:06,2024-06-07 10:38:06,INACTIVE
9310,Yutika Wali,user9310@sipdemo.com,9575045736,LHQSC3480I,0660,INVESTOR,True,VERIFIED,New Delhi,Delhi,2024-10-23 15:44:43,2024-12-23 15:44:43,ACTIVE
9311,Orinder Aurora,user9311@sipdemo.com,9962890487,EBGSV0345C,1328,COMPLIANCE_OFFICER,False,VERIFIED,Chennai,Tamil Nadu,2023-03-24 10:56:25,2024-06-13 10:56:25,INACTIVE
9312,Kashish Raj,user9312@sipdemo.com,9427513398,QLMIX2401T,3643,INVESTOR,True,VERIFIED,Kolkata,West Bengal,2023-08-16 01:12:50,2023-09-18 01:12:50,ACTIVE
9313,Kamala Sachdeva,user9313@sipdemo.com,9515039069,NBABF6969F,2733,FUND_MANAGER,False,VERIFIED,Nashik,Maharashtra,2024-07-04 02:30:29,2024-12-15 02:30:29,INACTIVE
9314,Rajata Gade,user9314@sipdemo.com,9772041346,EVATF7992T,3376,INVESTOR,False,VERIFIED,Kolkata,West Bengal,2025-06-22 23:23:59,2025-09-15 23:23:59,ACTIVE
9315,Warinder Butala,user9315@sipdemo.com,9921970831,PIEQC1916L,8796,INVESTOR,False,VERIFIED,Thane,Maharashtra,2022-03-05 01:03:24,2025-11-29 01:03:24,ACTIVE
9316,Harini Kashyap,user9316@sipdemo.com,9241896437,PTQAR3286D,0821,INVESTOR,True,REJECTED,Lucknow,Uttar Pradesh,2025-06-15 17:27:43,2025-10-21 17:27:43,ACTIVE
9317,Samesh Padmanabhan,user9317@sipdemo.com,9138015950,FYCFO5427Y,8254,INVESTOR,False,VERIFIED,Rourkela,Odisha,2025-12-11 13:59:48,2028-08-16 13:59:48,ACTIVE
9318,Bachittar Dyal,user9318@sipdemo.com,9044619417,KJYMD8412Q,1028,INVESTOR,True,PENDING,Hyderabad,Telangana,2026-03-28 09:58:46,2026-12-25 09:58:46,ACTIVE
9319,Yoshita Badami,user9319@sipdemo.com,9994202647,KRSJM4500W,7818,INVESTOR,True,VERIFIED,Nagpur,Maharashtra,2025-12-10 08:15:41,2029-01-18 08:15:41,ACTIVE
9320,Widisha Buch,user9320@sipdemo.com,9025107697,DZJLH8795U,6883,COMPLIANCE_OFFICER,False,REJECTED,Madurai,Tamil Nadu,2021-12-03 13:42:19,2023-01-20 13:42:19,ACTIVE
9321,Osha De,user9321@sipdemo.com,9295681378,TBXME9515W,1103,INVESTOR,False,VERIFIED,Surat,Gujarat,2024-10-28 08:28:31,2027-10-30 08:28:31,ACTIVE
9322,Andrew Deol,user9322@sipdemo.com,9144357143,ACMKQ2491H,0168,INVESTOR,False,REJECTED,Nashik,Maharashtra,2024-04-06 17:42:50,2025-03-13 17:42:50,ACTIVE
9323,Amara Sha,user9323@sipdemo.com,9518697001,CDRFA8804A,2183,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-03-04 19:19:14,2027-04-25 19:19:14,ACTIVE
9324,Tanay Mall,user9324@sipdemo.com,9858537531,XOXFC1362J,2089,INVESTOR,True,VERIFIED,Chennai,Tamil Nadu,2022-08-03 13:26:03,2024-07-11 13:26:03,ACTIVE
9325,Yatin Bora,user9325@sipdemo.com,9780054388,TRAVZ0518W,2754,INVESTOR,True,VERIFIED,Rourkela,Odisha,2021-12-17 03:15:32,2023-10-02 03:15:32,ACTIVE
9326,Quincy Khare,user9326@sipdemo.com,9219174762,RZYKB2691Z,6730,INVESTOR,False,VERIFIED,Puri,Odisha,2021-08-22 16:26:39,2023-04-13 16:26:39,ACTIVE
9327,Raagini Sane,user9327@sipdemo.com,9825910152,BWEXO0518V,9589,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-02-09 13:18:24,2028-01-30 13:18:24,ACTIVE
9328,Panini Sami,user9328@sipdemo.com,9740256349,JPXVX4567J,4503,INVESTOR,False,VERIFIED,Mangalore,Karnataka,2026-03-30 08:32:40,2029-01-27 08:32:40,ACTIVE
9329,Upma Subramaniam,user9329@sipdemo.com,9942539170,YUFSV4269J,1024,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-08-20 17:09:59,2027-02-03 17:09:59,ACTIVE
9330,Charan Chatterjee,user9330@sipdemo.com,9058777545,PMCSZ8755I,4368,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2024-08-31 19:05:05,2027-08-07 19:05:05,ACTIVE
9331,Chakrika Agarwal,user9331@sipdemo.com,9381084672,VKGPV9295M,7744,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2021-11-18 09:06:53,2022-11-10 09:06:53,ACTIVE
9332,Yatin Sidhu,user9332@sipdemo.com,9838093313,HBJZC2019A,6725,ANALYST,False,VERIFIED,Ahmedabad,Gujarat,2024-03-14 21:11:25,2024-04-01 21:11:25,INACTIVE
9333,Meera Badami,user9333@sipdemo.com,9060585133,GXWFS3398B,2113,INVESTOR,True,VERIFIED,Vadodara,Gujarat,2025-08-26 13:07:13,2027-03-29 13:07:13,ACTIVE
9334,Upasna Soni,user9334@sipdemo.com,9321356901,QFYDP9980D,0030,INVESTOR,True,VERIFIED,Berhampur,Odisha,2025-05-21 20:36:56,2029-01-02 20:36:56,ACTIVE
9335,Tristan Guha,user9335@sipdemo.com,9400614548,NGSNU7894Z,0415,INVESTOR,False,VERIFIED,New Delhi,Delhi,2025-05-10 04:05:41,2025-12-22 04:05:41,ACTIVE
9336,Lucky Deol,user9336@sipdemo.com,9179982607,TIVVA6213W,0991,INVESTOR,False,PENDING,Bengaluru,Karnataka,2025-10-02 00:07:01,2025-12-24 00:07:01,ACTIVE
9337,Kai Desai,user9337@sipdemo.com,9740419747,ASQBP4331Z,9277,INVESTOR,False,VERIFIED,Warangal,Telangana,2023-02-01 12:02:14,2026-12-26 12:02:14,ACTIVE
9338,Waida Sood,user9338@sipdemo.com,9596676874,JERZH2731V,3984,INVESTOR,False,REJECTED,Durgapur,West Bengal,2022-10-15 05:57:20,2026-05-12 05:57:20,ACTIVE
9339,Tamanna Shan,user9339@sipdemo.com,9955010624,HXTWY5061J,7132,INVESTOR,True,PENDING,Warangal,Telangana,2023-09-16 17:42:55,2027-08-14 17:42:55,ACTIVE
9340,Harinakshi Bava,user9340@sipdemo.com,9604900795,EJSGJ6816D,9113,INVESTOR,True,VERIFIED,Nagpur,Maharashtra,2022-09-24 17:29:56,2026-10-16 17:29:56,ACTIVE
9341,Hemangini Grover,user9341@sipdemo.com,9548225449,NLGWM3513T,2609,INVESTOR,False,VERIFIED,Madurai,Tamil Nadu,2022-04-20 17:50:59,2022-08-25 17:50:59,ACTIVE
9342,Dayamai Sankaran,user9342@sipdemo.com,9433928188,ULBXY3811Y,1105,INVESTOR,True,REJECTED,Mangalore,Karnataka,2021-12-13 02:21:09,2024-08-04 02:21:09,ACTIVE
9343,Kritika Gupta,user9343@sipdemo.com,9735363280,ECURE4813C,3263,INVESTOR,True,VERIFIED,New Delhi,Delhi,2026-05-21 08:29:10,2027-05-13 08:29:10,INACTIVE
9344,Vrinda Tiwari,user9344@sipdemo.com,9026046796,EKVVZ9522A,9853,INVESTOR,True,VERIFIED,New Delhi,Delhi,2024-02-07 20:27:10,2026-07-20 20:27:10,ACTIVE
9345,Amol Mangal,user9345@sipdemo.com,9554610428,AHZQV0423G,1962,INVESTOR,True,VERIFIED,Madurai,Tamil Nadu,2025-10-14 00:55:46,2028-10-06 00:55:46,ACTIVE
9346,Jyoti Thakur,user9346@sipdemo.com,9061052116,BEKPI1956J,3104,INVESTOR,True,VERIFIED,Madurai,Tamil Nadu,2023-10-06 16:37:26,2027-06-18 16:37:26,ACTIVE
9347,Sanya Soman,user9347@sipdemo.com,9673959548,GTFAO4121N,0829,INVESTOR,True,VERIFIED,Howrah,West Bengal,2025-05-20 11:51:59,2028-11-28 11:51:59,ACTIVE
9348,Yash Goel,user9348@sipdemo.com,9899105756,ZUHZI7183N,4877,INVESTOR,False,VERIFIED,Hubli,Karnataka,2021-10-07 04:15:29,2024-01-21 04:15:29,ACTIVE
9349,Kalpit Bhagat,user9349@sipdemo.com,9886052524,KCSWB8003Q,5986,INVESTOR,True,VERIFIED,Mysuru,Karnataka,2024-01-29 20:02:03,2026-07-10 20:02:03,ACTIVE
9350,Dayita Reddy,user9350@sipdemo.com,9930878375,FJXWI4001T,9079,INVESTOR,True,VERIFIED,Mumbai,Maharashtra,2022-03-25 10:38:52,2024-01-13 10:38:52,ACTIVE
9351,Urvi Mann,user9351@sipdemo.com,9648703467,VZZXP1158K,7628,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2021-11-21 12:09:23,2024-06-27 12:09:23,INACTIVE
9352,Sneha Vohra,user9352@sipdemo.com,9717873426,XHYVW5625W,1840,INVESTOR,True,VERIFIED,Berhampur,Odisha,2023-07-07 18:48:09,2024-08-22 18:48:09,ACTIVE
9353,Zinal Varughese,user9353@sipdemo.com,9042155963,QAHJP1138X,6444,INVESTOR,True,VERIFIED,Bhubaneswar,Odisha,2024-10-04 05:11:33,2025-11-06 05:11:33,ACTIVE
9354,Oeshi Brar,user9354@sipdemo.com,9486569659,LAFRM2785H,7445,INVESTOR,True,PENDING,Puri,Odisha,2025-05-12 22:50:24,2027-07-08 22:50:24,ACTIVE
9355,Bina Narang,user9355@sipdemo.com,9428854462,SPXED1181X,2407,INVESTOR,False,VERIFIED,Lucknow,Uttar Pradesh,2025-10-13 21:47:31,2026-02-23 21:47:31,ACTIVE
9356,Dhruv Contractor,user9356@sipdemo.com,9209417505,NXQLF6347M,3606,INVESTOR,True,VERIFIED,Mumbai,Maharashtra,2026-04-20 13:39:17,2030-04-07 13:39:17,ACTIVE
9357,Raksha Ghose,user9357@sipdemo.com,9384747899,GCFMM4339P,6611,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-12-29 03:20:38,2026-06-03 03:20:38,ACTIVE
9358,Charan Chahal,user9358@sipdemo.com,9216297563,DKXUA1753P,5704,COMPLIANCE_OFFICER,False,PENDING,Agra,Uttar Pradesh,2022-08-15 03:20:13,2026-07-04 03:20:13,ACTIVE
9359,Tanay Talwar,user9359@sipdemo.com,9015970495,TDKTW6331V,0666,INVESTOR,False,PENDING,Nashik,Maharashtra,2024-07-14 01:40:40,2026-11-21 01:40:40,ACTIVE
9360,Laksh Rattan,user9360@sipdemo.com,9051468342,MDNYE5254H,3208,INVESTOR,False,VERIFIED,Warangal,Telangana,2023-11-21 03:01:59,2024-07-20 03:01:59,ACTIVE
9361,Ira Master,user9361@sipdemo.com,9678901164,BJBED5508M,0160,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-10-22 11:55:57,2027-01-01 11:55:57,ACTIVE
9362,Ucchal Chada,user9362@sipdemo.com,9069224093,UGEJX1869D,4956,INVESTOR,True,PENDING,Rajkot,Gujarat,2025-04-04 03:25:27,2026-12-11 03:25:27,ACTIVE
9363,Krishna Bahri,user9363@sipdemo.com,9149167857,XDQJR1112U,7418,INVESTOR,False,REJECTED,Mumbai,Maharashtra,2024-12-21 08:09:33,2027-09-21 08:09:33,ACTIVE
9364,Arin Balan,user9364@sipdemo.com,9796696965,CPYFZ7889Z,1216,INVESTOR,False,VERIFIED,Vadodara,Gujarat,2021-09-15 15:35:20,2025-07-13 15:35:20,ACTIVE
9365,Pranav Thaman,user9365@sipdemo.com,9455993212,YSTTZ4624N,0432,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2021-12-20 14:40:07,2024-02-10 14:40:07,ACTIVE
9366,Dalbir Rana,user9366@sipdemo.com,9034781801,MDGDS0121W,3459,INVESTOR,True,VERIFIED,Kanpur,Uttar Pradesh,2025-07-05 02:53:50,2028-06-19 02:53:50,ACTIVE
9367,Ekanta Suresh,user9367@sipdemo.com,9191014190,EKBAQ5800C,1478,INVESTOR,True,VERIFIED,Berhampur,Odisha,2022-05-21 21:45:31,2026-03-30 21:45:31,ACTIVE
9368,Hritik Kulkarni,user9368@sipdemo.com,9840466737,TSJLO5458F,3150,FUND_MANAGER,False,PENDING,Noida,Uttar Pradesh,2023-01-30 10:55:07,2023-04-24 10:55:07,INACTIVE
9369,Mitali Saxena,user9369@sipdemo.com,9411735593,XASJQ3968X,3054,INVESTOR,False,VERIFIED,Hyderabad,Telangana,2025-10-03 00:12:51,2028-10-28 00:12:51,ACTIVE
9370,Yasti Anand,user9370@sipdemo.com,9418835709,HYGFC9185F,7479,INVESTOR,False,VERIFIED,Pune,Maharashtra,2021-12-21 22:28:06,2024-06-02 22:28:06,ACTIVE
9371,Ira Varma,user9371@sipdemo.com,9708766737,XULBC2107L,7258,INVESTOR,True,VERIFIED,New Delhi,Delhi,2021-07-01 10:35:15,2023-12-17 10:35:15,INACTIVE
9372,Anjali Dugar,user9372@sipdemo.com,9613158532,LPEQS0729K,3727,INVESTOR,True,PENDING,Nashik,Maharashtra,2024-11-27 07:56:48,2028-11-13 07:56:48,ACTIVE
9373,Chaaya Ramesh,user9373@sipdemo.com,9912128959,NKOWI8913I,9960,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2024-09-24 06:00:59,2028-04-09 06:00:59,ACTIVE
9374,Chameli Varty,user9374@sipdemo.com,9327514182,HIWYD8285O,8658,INVESTOR,False,VERIFIED,Kolkata,West Bengal,2023-07-29 09:23:29,2023-10-13 09:23:29,ACTIVE
9375,Hemani Contractor,user9375@sipdemo.com,9840649386,BJSTX4124B,7857,INVESTOR,False,VERIFIED,Mumbai,Maharashtra,2022-06-19 22:49:51,2023-07-25 22:49:51,ACTIVE
9376,Nachiket Narula,user9376@sipdemo.com,9710539035,OGDZW0672L,8433,INVESTOR,False,VERIFIED,Thane,Maharashtra,2023-09-26 20:15:08,2024-05-08 20:15:08,ACTIVE
9377,Aahana Jha,user9377@sipdemo.com,9175387429,IQFIO4053Z,8099,INVESTOR,False,REJECTED,Mangalore,Karnataka,2021-10-21 11:45:33,2022-08-02 11:45:33,ACTIVE
9378,Falak Kata,user9378@sipdemo.com,9229426600,MTYSQ0036H,0953,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-03-22 17:02:27,2028-10-10 17:02:27,ACTIVE
9379,Kashvi Sem,user9379@sipdemo.com,9011939013,FQAFV3450C,7790,INVESTOR,False,PENDING,New Delhi,Delhi,2026-02-19 05:24:26,2027-03-28 05:24:26,ACTIVE
9380,Sachi Kala,user9380@sipdemo.com,9582714622,STTAQ5723T,3572,INVESTOR,True,VERIFIED,Kolkata,West Bengal,2024-10-31 18:27:09,2026-08-30 18:27:09,ACTIVE
9381,Lipika Natt,user9381@sipdemo.com,9167670120,YNXTY7736R,7245,INVESTOR,False,VERIFIED,Coimbatore,Tamil Nadu,2022-09-21 22:06:19,2024-04-10 22:06:19,ACTIVE
9382,Ekantika Bava,user9382@sipdemo.com,9562317509,TQQLU3078M,4396,INVESTOR,False,PENDING,Hubli,Karnataka,2024-02-09 06:24:27,2025-08-17 06:24:27,ACTIVE
9383,Aditya Mistry,user9383@sipdemo.com,9212212340,JYLAJ1180A,6647,INVESTOR,True,VERIFIED,New Delhi,Delhi,2022-07-05 02:45:36,2025-08-08 02:45:36,ACTIVE
9384,George Kunda,user9384@sipdemo.com,9935885140,MEVTB2710D,3961,INVESTOR,False,VERIFIED,Hubli,Karnataka,2024-12-22 21:12:13,2025-05-14 21:12:13,ACTIVE
9385,Falan Gopal,user9385@sipdemo.com,9360757478,BHBAS4113T,7787,INVESTOR,True,REJECTED,Warangal,Telangana,2021-06-30 10:38:39,2024-09-28 10:38:39,ACTIVE
9386,Nitara Chada,user9386@sipdemo.com,9135738166,KXCXV7068E,9588,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-10-03 17:54:54,2025-11-19 17:54:54,ACTIVE
9387,Vasana Lalla,user9387@sipdemo.com,9070912439,CAFPU4284J,2922,COMPLIANCE_OFFICER,False,VERIFIED,Vadodara,Gujarat,2026-02-11 17:22:44,2028-09-13 17:22:44,ACTIVE
9388,Nitara Tank,user9388@sipdemo.com,9842235445,ZKSSG1056W,3358,INVESTOR,False,VERIFIED,Noida,Uttar Pradesh,2026-05-23 10:50:15,2028-11-21 10:50:15,ACTIVE
9389,Urvi Doshi,user9389@sipdemo.com,9429418675,SATYC0664J,6068,INVESTOR,True,VERIFIED,Warangal,Telangana,2025-08-02 00:16:51,2027-05-22 00:16:51,ACTIVE
9390,Tripti Dar,user9390@sipdemo.com,9690132877,ZSDZO5133T,9065,INVESTOR,False,VERIFIED,Nagpur,Maharashtra,2025-05-24 04:37:43,2025-11-04 04:37:43,ACTIVE
9391,Bimala Karpe,user9391@sipdemo.com,9888670114,EJSJA7904Q,2380,INVESTOR,False,PENDING,Rajkot,Gujarat,2025-03-08 00:50:42,2025-08-16 00:50:42,ACTIVE
9392,Xiti Konda,user9392@sipdemo.com,9923153810,LSDQC4801S,2269,INVESTOR,True,VERIFIED,New Delhi,Delhi,2023-04-21 02:02:30,2025-04-28 02:02:30,ACTIVE
9393,Tejas Dube,user9393@sipdemo.com,9565649667,GDKDV3375C,8265,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2025-05-04 09:33:21,2026-08-15 09:33:21,ACTIVE
9394,Lila Prabhu,user9394@sipdemo.com,9548240715,QWPYT6755Z,0422,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2023-03-16 04:24:21,2026-09-30 04:24:21,ACTIVE
9395,Eshana Wali,user9395@sipdemo.com,9696994551,VZTPV0968V,4609,INVESTOR,True,VERIFIED,Kanpur,Uttar Pradesh,2025-01-03 03:27:40,2025-09-12 03:27:40,INACTIVE
9396,Vrishti Jhaveri,user9396@sipdemo.com,9474974404,LLVTF0832P,5674,INVESTOR,True,VERIFIED,Howrah,West Bengal,2023-09-06 19:38:05,2024-10-23 19:38:05,ACTIVE
9397,Urvi Chander,user9397@sipdemo.com,9935682686,UDPXP3592B,6740,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2023-01-24 17:31:36,2023-09-19 17:31:36,ACTIVE
9398,Patrick Virk,user9398@sipdemo.com,9823745798,PMSBB2491D,3557,INVESTOR,False,VERIFIED,Vadodara,Gujarat,2025-02-27 19:21:50,2028-04-13 19:21:50,ACTIVE
9399,Triya Raju,user9399@sipdemo.com,9353904049,VSNAP0675L,4343,INVESTOR,True,VERIFIED,Pune,Maharashtra,2024-11-16 10:40:41,2027-10-06 10:40:41,ACTIVE
9400,Ekbal Goswami,user9400@sipdemo.com,9704800270,XAJQP8665E,7879,INVESTOR,False,VERIFIED,Noida,Uttar Pradesh,2022-10-23 01:33:20,2025-02-13 01:33:20,ACTIVE
9401,Abha Jayaraman,user9401@sipdemo.com,9374734858,MSDZT3835X,2164,INVESTOR,True,VERIFIED,Kanpur,Uttar Pradesh,2024-10-31 19:16:34,2027-05-13 19:16:34,ACTIVE
9402,Hredhaan Rana,user9402@sipdemo.com,9826109563,YYMOB3272J,9557,INVESTOR,False,PENDING,Bhubaneswar,Odisha,2024-09-19 09:44:33,2027-09-04 09:44:33,ACTIVE
9403,Gauri Ramesh,user9403@sipdemo.com,9007769563,RLULW0954H,5181,INVESTOR,False,VERIFIED,Durgapur,West Bengal,2022-05-10 20:38:01,2024-12-15 20:38:01,ACTIVE
9404,Udant Barad,user9404@sipdemo.com,9972156259,CRRQF4874I,3590,INVESTOR,False,VERIFIED,New Delhi,Delhi,2024-12-03 10:36:34,2026-10-24 10:36:34,ACTIVE
9405,Gayathri Ramaswamy,user9405@sipdemo.com,9872196060,FXCYN7382V,2101,INVESTOR,True,VERIFIED,Kanpur,Uttar Pradesh,2024-05-10 22:30:41,2026-05-24 22:30:41,ACTIVE
9406,Teerth Babu,user9406@sipdemo.com,9781740659,HAWNP7976N,8512,INVESTOR,True,PENDING,Noida,Uttar Pradesh,2025-11-10 20:47:46,2029-05-27 20:47:46,ACTIVE
9407,Sai Ramakrishnan,user9407@sipdemo.com,9602216569,YGHVA3667K,7949,INVESTOR,False,PENDING,Rajkot,Gujarat,2021-10-17 09:24:00,2022-08-07 09:24:00,ACTIVE
9408,Chatura Parmer,user9408@sipdemo.com,9103944761,MBTSP3179E,7672,INVESTOR,True,VERIFIED,Coimbatore,Tamil Nadu,2022-03-16 05:55:00,2025-01-29 05:55:00,ACTIVE
9409,Aashi Bhalla,user9409@sipdemo.com,9486327848,DCRBV5084D,3176,INVESTOR,False,VERIFIED,Kolkata,West Bengal,2024-10-29 22:21:31,2028-08-31 22:21:31,ACTIVE
9410,Christopher Mital,user9410@sipdemo.com,9218114132,JDBBB5125U,0715,INVESTOR,True,VERIFIED,Vadodara,Gujarat,2023-09-06 12:54:20,2025-10-26 12:54:20,ACTIVE
9411,Gautam Jayaraman,user9411@sipdemo.com,9213005436,YNGNF1025I,3496,INVESTOR,True,VERIFIED,Nagpur,Maharashtra,2025-08-14 03:18:03,2028-12-11 03:18:03,ACTIVE
9412,Rohan Soni,user9412@sipdemo.com,9755056908,VWOAR2676W,2908,INVESTOR,True,PENDING,Agra,Uttar Pradesh,2025-02-18 10:14:52,2026-01-10 10:14:52,ACTIVE
9413,Ojasvi Patla,user9413@sipdemo.com,9664685302,RBHVH1181F,1162,INVESTOR,False,VERIFIED,Noida,Uttar Pradesh,2025-03-04 07:26:21,2025-05-21 07:26:21,ACTIVE
9414,Nihal Nadig,user9414@sipdemo.com,9283460638,RTBYQ6522F,5567,INVESTOR,False,VERIFIED,New Delhi,Delhi,2026-01-25 21:50:09,2028-01-26 21:50:09,ACTIVE
9415,Ridhi Sharma,user9415@sipdemo.com,9398234179,WGGCX1797W,9927,INVESTOR,False,REJECTED,New Delhi,Delhi,2024-05-06 18:20:39,2027-08-31 18:20:39,ACTIVE
9416,Gaurika Patel,user9416@sipdemo.com,9214726285,BZQXI2557Q,4352,INVESTOR,True,VERIFIED,Hyderabad,Telangana,2023-10-18 17:06:06,2027-08-30 17:06:06,ACTIVE
9417,Urvi Chakraborty,user9417@sipdemo.com,9808595671,DLYBC2104X,1068,INVESTOR,True,VERIFIED,Mumbai,Maharashtra,2022-12-16 06:08:28,2023-12-15 06:08:28,ACTIVE
9418,Gopal Nanda,user9418@sipdemo.com,9707245928,TBGYT9764V,8427,INVESTOR,False,VERIFIED,Durgapur,West Bengal,2026-05-04 03:05:48,2030-02-08 03:05:48,ACTIVE
9419,Vanya Andra,user9419@sipdemo.com,9269710052,PVJUH2459K,0267,INVESTOR,False,VERIFIED,Agra,Uttar Pradesh,2022-12-05 21:55:22,2024-07-12 21:55:22,ACTIVE
9420,Yug Kalla,user9420@sipdemo.com,9122306572,IGJJM2532U,0692,INVESTOR,True,VERIFIED,Durgapur,West Bengal,2021-09-25 18:26:35,2022-07-28 18:26:35,ACTIVE
9421,Simon Dave,user9421@sipdemo.com,9633401010,KIODU7429F,5437,INVESTOR,True,VERIFIED,Coimbatore,Tamil Nadu,2025-04-22 08:33:07,2029-03-14 08:33:07,ACTIVE
9422,Urishilla Lala,user9422@sipdemo.com,9286757752,IKACU7510G,6970,INVESTOR,False,PENDING,Bengaluru,Karnataka,2023-06-01 02:45:27,2026-12-20 02:45:27,ACTIVE
9423,Devansh Krish,user9423@sipdemo.com,9329304028,VVAPV8330F,3563,INVESTOR,False,VERIFIED,Hubli,Karnataka,2023-07-24 06:40:26,2024-08-01 06:40:26,ACTIVE
9424,Faqid Parsa,user9424@sipdemo.com,9327085707,OSADO5476R,7368,INVESTOR,True,VERIFIED,New Delhi,Delhi,2023-08-18 04:26:11,2025-03-22 04:26:11,ACTIVE
9425,Krishna Bir,user9425@sipdemo.com,9853792155,VXBDH0041D,0814,INVESTOR,False,PENDING,Durgapur,West Bengal,2023-12-13 05:32:59,2027-04-21 05:32:59,ACTIVE
9426,Kavya Bhatnagar,user9426@sipdemo.com,9659992247,JIEIR7823Q,3632,INVESTOR,True,VERIFIED,Agra,Uttar Pradesh,2024-01-29 23:19:13,2026-07-05 23:19:13,ACTIVE
9427,Odika Chada,user9427@sipdemo.com,9729213966,XDMID3063X,3368,INVESTOR,True,PENDING,New Delhi,Delhi,2025-01-16 06:21:09,2028-10-01 06:21:09,ACTIVE
9428,Gayathri Dugar,user9428@sipdemo.com,9149997144,NPHNB3960I,3961,ANALYST,False,VERIFIED,Warangal,Telangana,2023-10-26 02:11:35,2027-04-08 02:11:35,ACTIVE
9429,Janaki Dayal,user9429@sipdemo.com,9176354854,DSDLE5577C,7389,INVESTOR,True,VERIFIED,Coimbatore,Tamil Nadu,2022-04-03 06:57:45,2023-11-17 06:57:45,ACTIVE
9430,Vritti Bal,user9430@sipdemo.com,9534735289,ZFTWR1713E,8205,INVESTOR,True,PENDING,Lucknow,Uttar Pradesh,2024-11-20 10:49:48,2028-07-13 10:49:48,ACTIVE
9431,Robert Ahluwalia,user9431@sipdemo.com,9109794772,HTNCD1037W,2905,INVESTOR,False,VERIFIED,Bengaluru,Karnataka,2025-10-07 15:40:38,2029-10-30 15:40:38,ACTIVE
9432,Manbir Goel,user9432@sipdemo.com,9419412881,PYKSK1929F,7889,INVESTOR,True,REJECTED,Surat,Gujarat,2025-05-06 13:18:26,2028-10-08 13:18:26,ACTIVE
9433,Warinder Parikh,user9433@sipdemo.com,9906948413,ZQRQX2528G,3549,INVESTOR,True,VERIFIED,Madurai,Tamil Nadu,2024-06-25 08:29:20,2028-01-24 08:29:20,ACTIVE
9434,Widisha Chawla,user9434@sipdemo.com,9115957957,ELVJK9087C,9446,INVESTOR,False,VERIFIED,Ahmedabad,Gujarat,2026-03-01 23:05:21,2028-01-11 23:05:21,ACTIVE
9435,Indali Rout,user9435@sipdemo.com,9473011564,AWULR3357L,4671,INVESTOR,True,VERIFIED,Salem,Tamil Nadu,2023-05-02 10:08:38,2023-05-27 10:08:38,ACTIVE
9436,Nirja Vora,user9436@sipdemo.com,9903200267,CJMOY6817H,6070,INVESTOR,True,VERIFIED,Kolkata,West Bengal,2022-12-20 01:35:38,2027-01-02 01:35:38,ACTIVE
9437,Amaira Sachar,user9437@sipdemo.com,9877097913,ESZEP1827Q,4985,INVESTOR,True,VERIFIED,Howrah,West Bengal,2024-10-03 15:30:23,2025-08-10 15:30:23,ACTIVE
9438,Ekani Bandi,user9438@sipdemo.com,9588863722,DRKID6468A,0449,INVESTOR,True,VERIFIED,Warangal,Telangana,2022-11-08 03:25:26,2024-04-23 03:25:26,ACTIVE
